Id,FirstName,LastName,Role
5c4303d4-7c9e-4d29-80a1-3e980b05adc8,Tetsuya,Tashiro,Art
09765ca0-a249-4788-8d91-9312f27683a6,,Takahiro,Story
7c414b00-83d2-4b83-aa8d-3b3b53c12bfc,Minami,Mizuno,StoryAndArt
9bc08ba5-ad7d-494f-9563-49a550125564,Maki,Minami,StoryAndArt
470033af-a15c-46f8-b32b-e47279344ed4,Takashi,Murakami,StoryAndArt
a7b2ac70-2223-44b8-a276-f99ee6072cf6,Yukiko,Seike,Art
0b997824-0983-4b5c-8538-4c08288f4121,Kou,Matsuzuki,StoryAndArt
82a25d6b-94f0-4729-924d-2b19fbb4cf9a,Kouji,Kumeta,StoryAndArt
274cbf2f-5e9b-4fbf-a6cd-7c65723cbe17,,Magica Quartet,Story
dfc5012d-a630-42fc-8199-baee9c563beb,,Hanokage,Art
4b76f7bb-0186-4cbc-898b-67af5055abc9,Shirow,Miwa,StoryAndArt
17907782-992c-486f-87d7-3f51b9576f6d,,Nitroplus,Story
335bed4a-7606-4cca-97a3-af8d33078c13,Yomi,Sarachi,Art
54448f80-32fe-4930-b9f4-4f7093f7a993,Osamu,Tezuka,StoryAndArt
